carat,cut,color,clarity,depth,table,price,x,y,z,color_classification,z_depth,table_width,volume,top_symmetry,vol_symmetry
0.9,4,5,3,60.7,59.0,3730,6.26,6.19,3.78,2.0,22944.6,36934.0,146.472732,1.011308562197092,10.251164021164023
1.32,1,3,7,58.0,66.0,12648,7.31,7.28,4.23,1.0,24534.000000000004,48246.0,225.107064,1.004120879120879,12.580803782505908
0.4,2,1,6,60.8,62.0,1080,4.74,4.77,2.89,1.0,17571.199999999997,29388.0,65.342322,0.9937106918238995,7.823460207612456
0.57,5,5,4,60.2,59.0,1573,5.35,5.38,3.23,2.0,19444.6,31564.999999999996,92.96909,0.9944237918215613,8.911145510835913
1.5,1,4,4,66.2,53.0,10644,7.12,7.08,4.7,2.0,31114.000000000004,37736.0,236.92512000000002,1.0056497175141244,10.72544680851064
0.55,4,4,4,62.3,56.0,1668,5.29,5.24,3.28,2.0,20434.399999999998,29624.0,90.920288,1.0095419847328244,8.45109756097561
1.01,3,2,4,63.2,57.0,6787,6.38,6.35,4.02,1.0,25406.399999999998,36366.0,162.86225999999996,1.004724409448819,10.077860696517414
0.3,3,4,4,63.1,57.0,675,4.28,4.24,2.69,2.0,16973.9,24396.0,48.815968000000005,1.009433962264151,6.746171003717473
0.4,2,4,5,59.6,61.0,952,4.82,4.85,2.88,2.0,17164.8,29402.000000000004,67.32575999999999,0.9938144329896909,8.11701388888889
0.7,3,3,2,61.2,57.0,2100,5.67,5.74,3.49,1.0,21358.800000000003,32319.0,113.58484200000001,0.9878048780487805,9.325444126074498
1.4,3,4,5,59.9,56.0,11584,7.31,7.34,4.39,2.0,26296.099999999995,40935.99999999999,235.54720599999996,0.9959128065395095,12.222186788154897
1.52,4,7,5,62.0,59.0,8110,7.34,7.36,4.56,2.0,28271.999999999996,43306.0,246.342144,0.9972826086956521,11.847017543859652
0.3,5,5,3,62.2,57.0,450,4.26,4.29,2.66,2.0,16545.200000000004,24282.0,48.612564,0.9930069930069929,6.870451127819548
0.31,5,4,7,62.6,53.0,789,4.37,4.38,2.74,2.0,17152.4,23161.0,52.445244,0.997716894977169,6.985620437956204
1.42,3,2,3,61.1,62.0,9278,7.17,7.2,4.39,1.0,26822.899999999998,44454.0,226.62936,0.9958333333333333,11.759453302961276
1.01,3,5,4,62.1,57.0,5028,6.39,6.45,3.99,2.0,24777.9,36422.99999999999,164.449845,0.9906976744186046,10.3296992481203
1.51,5,4,5,61.6,56.0,14542,7.34,7.37,4.53,2.0,27904.8,41104.0,245.053974,0.9959294436906377,11.941677704194259
0.27,3,2,5,60.6,59.0,413,4.19,4.22,2.55,1.0,15453.0,24721.000000000004,45.088589999999996,0.9928909952606637,6.9340392156862745
0.54,5,5,3,62.2,56.0,1240,5.26,5.19,3.25,2.0,20215.0,29456.0,88.72305,1.0134874759152215,8.399815384615385
0.72,5,7,4,60.8,59.0,1904,5.76,5.81,3.52,2.0,21401.6,33984.0,117.79891199999999,0.9913941480206541,9.507272727272726
1.03,5,4,4,61.3,57.0,6981,6.51,6.54,4.0,2.0,24520.0,37107.0,170.3016,0.9954128440366972,10.64385
0.33,4,4,5,61.9,59.0,666,4.43,4.45,2.75,2.0,17022.5,26137.0,54.212125,0.995505617977528,7.1685454545454546
1.0,3,3,3,63.1,56.0,4474,6.36,6.34,4.01,1.0,25303.100000000002,35616.0,161.692824,1.003154574132492,10.055461346633418
2.0,5,4,2,62.2,57.0,11988,8.13,8.0,5.02,2.0,31224.399999999998,46341.0,326.5008,1.01625,12.956175298804784
0.31,4,2,6,61.9,58.0,1046,4.38,4.35,2.7,1.0,16713.0,25404.0,51.443099999999994,1.006896551724138,7.056666666666665
1.0,4,2,2,62.8,59.0,4200,6.34,6.3,3.97,1.0,24931.6,37406.0,158.56974,1.0063492063492063,10.06095717884131
1.01,5,3,4,61.6,56.0,7229,6.48,6.45,3.98,1.0,24516.8,36288.0,166.34808000000004,1.0046511627906978,10.501507537688443
0.72,3,5,4,61.4,57.0,2462,5.75,5.79,3.54,2.0,21735.6,32775.0,117.85544999999999,0.9930915371329879,9.404661016949152
0.31,5,4,5,61.0,55.0,802,4.43,4.39,2.69,2.0,16409.0,24364.999999999996,52.31431299999999,1.0091116173120729,7.229628252788103
0.58,5,4,2,62.0,57.0,1134,5.35,5.29,3.3,2.0,20460.0,30495.0,93.39494999999998,1.0113421550094517,8.576212121212121
1.01,3,5,4,63.3,58.0,4692,6.33,6.27,3.99,2.0,25256.7,36714.0,158.359509,1.0095693779904307,9.947142857142856
1.51,3,3,5,61.7,59.0,15440,7.29,7.33,4.51,1.0,27826.7,43011.0,240.99500700000002,0.9945429740791268,11.848270509977828
1.56,4,6,3,61.7,59.0,7155,7.44,7.38,4.57,2.0,28196.900000000005,43896.0,250.92590400000003,1.0081300813008132,12.014704595185995
0.9,2,6,7,62.4,61.0,3972,6.05,6.09,3.79,2.0,23649.600000000002,36905.0,139.64065499999998,0.993431855500821,9.72150395778364
0.32,5,2,6,62.0,55.0,842,4.38,4.4,2.72,1.0,16864.0,24090.0,52.41984000000001,0.9954545454545454,7.085294117647059
1.01,3,1,3,61.8,58.0,5812,6.33,6.38,3.93,1.0,24287.399999999998,36714.0,158.714622,0.9921630094043887,10.27618320610687
0.31,5,2,7,61.7,56.0,924,4.33,4.36,2.68,1.0,16535.600000000002,24248.0,50.59518400000001,0.9931192660550459,7.044328358208955
0.71,3,5,3,60.7,60.0,2266,5.73,5.76,3.49,2.0,21184.300000000003,34380.0,115.18675200000001,0.9947916666666667,9.456962750716333
0.9,5,5,2,61.8,56.0,4101,6.17,6.2,3.82,2.0,23607.6,34552.0,146.13028,0.9951612903225806,10.01413612565445
1.56,3,7,2,61.4,58.0,6662,7.4,7.45,4.56,2.0,27998.399999999998,42920.00000000001,251.3928,0.9932885906040269,12.089912280701755
0.32,5,1,2,61.8,55.0,477,4.38,4.42,2.72,1.0,16809.6,24090.0,52.658112,0.9909502262443439,7.1175
0.42,3,4,3,61.7,55.0,916,4.78,4.81,2.96,2.0,18263.2,26290.000000000004,68.05572799999999,0.9937629937629939,7.767499999999999
0.43,5,2,4,62.0,57.0,1048,4.85,4.82,3.0,1.0,18600.0,27645.0,70.131,1.0062240663900415,7.792333333333333
1.37,3,6,2,63.0,57.0,5584,6.98,7.05,4.42,2.0,27845.999999999996,39786.0,217.50378,0.9900709219858157,11.133257918552037
0.77,3,5,5,61.3,60.0,2765,5.88,5.9,3.61,2.0,22129.3,35280.0,125.23812,0.9966101694915254,9.609972299168975
0.4,5,4,7,61.2,56.0,1200,4.79,4.75,2.92,2.0,17870.4,26824.0,66.43730000000001,1.0084210526315789,7.791952054794521
1.15,3,3,2,63.1,63.0,4915,6.67,6.57,4.18,1.0,26375.8,42021.0,183.17554199999998,1.015220700152207,10.483708133971293
0.34,5,5,4,60.5,56.0,689,4.58,4.54,2.76,2.0,16698.0,25648.0,57.38923199999999,1.0088105726872247,7.5337681159420296
0.4,4,3,5,60.3,60.0,1050,4.81,4.77,2.89,1.0,17426.7,28859.999999999996,66.30729299999999,1.0083857442348008,7.938996539792386
2.12,4,5,3,61.1,60.0,18656,8.18,8.26,5.02,2.0,30672.199999999997,49079.99999999999,339.18533599999995,0.9903147699757869,13.4595219123506
1.1,4,1,3,58.8,61.0,5606,6.73,6.67,3.94,1.0,23167.2,41053.0,176.863054,1.0089955022488757,11.393172588832487
1.06,4,1,4,59.3,55.0,7479,6.7,6.65,3.96,1.0,23482.799999999996,36850.0,176.43780000000004,1.0075187969924813,11.251262626262628
2.01,5,6,5,61.4,59.0,17227,8.06,8.13,4.97,2.0,30515.799999999996,47554.0,325.67316600000004,0.991389913899139,13.184668008048293
1.0,2,3,2,61.8,58.0,4053,6.43,6.48,3.99,1.0,24658.2,37294.0,166.24893600000001,0.9922839506172838,10.442706766917293
0.73,5,5,5,61.9,55.0,2919,5.79,5.76,3.58,2.0,22160.2,31845.0,119.39443200000001,1.0052083333333335,9.315754189944133
1.0,1,4,1,64.9,56.0,2398,6.2,6.14,4.01,2.0,26024.9,34720.0,152.65267999999998,1.009771986970684,9.493266832917707
0.47,4,4,4,61.8,60.0,1102,4.98,4.95,3.07,2.0,18972.6,29880.0,75.67857000000001,1.006060606060606,8.029641693811076
0.32,5,3,5,61.6,57.0,716,4.39,4.42,2.71,1.0,16693.600000000002,25023.0,52.58429799999999,0.9932126696832578,7.160073800738006
1.7,3,5,2,63.8,55.0,9745,7.47,7.55,4.79,2.0,30560.199999999997,41085.0,270.148815,0.9894039735099338,11.774217118997912
0.33,5,1,5,60.9,57.0,957,4.5,4.47,2.73,1.0,16625.7,25650.0,54.91394999999999,1.0067114093959733,7.368131868131868
0.31,2,4,5,63.3,56.0,625,4.29,4.33,2.73,2.0,17280.9,24024.0,50.711661,0.9907621247113164,6.804285714285715
1.5,2,5,2,63.6,60.0,6770,7.3,7.23,4.63,2.0,29446.800000000003,43800.0,244.36677,1.0096818810511756,11.399352051835853
0.32,4,2,3,60.4,61.0,672,4.42,4.39,2.66,1.0,16066.400000000001,26962.0,51.614107999999995,1.0068337129840548,7.294661654135337
0.32,3,5,3,61.9,58.0,449,4.34,4.38,2.7,2.0,16713.0,25172.0,51.32484,0.9908675799086758,7.040444444444444
0.52,5,4,7,61.6,55.0,2063,5.14,5.18,3.18,2.0,19588.8,28270.0,84.66813599999999,0.9922779922779923,8.372704402515721
0.41,5,1,4,61.6,55.0,1007,4.74,4.77,2.93,1.0,18048.800000000003,26070.0,66.246714,0.9937106918238995,7.716655290102389
1.02,4,4,5,60.8,58.0,6505,6.52,6.47,3.95,2.0,24016.0,37816.0,166.62838,1.007727975270479,10.67959493670886
1.0,1,2,2,65.2,59.0,4516,6.28,6.27,4.09,1.0,26666.8,37052.00000000001,161.046204,1.0015948963317385,9.627286063569683
1.16,5,4,7,60.5,57.0,9075,6.78,6.83,4.12,2.0,24926.000000000004,38646.0,190.78648800000002,0.9926793557833089,11.239660194174757
1.01,4,3,2,62.6,54.0,4468,6.38,6.34,3.98,1.0,24914.8,34452.0,160.98781599999998,1.0063091482649842,10.163115577889446
0.34,5,4,4,62.0,55.0,765,4.48,4.46,2.77,2.0,17174.0,24640.000000000004,55.346816000000004,1.0044843049327354,7.213285198555957
1.34,4,2,4,58.2,60.0,8480,7.26,7.21,4.21,1.0,24502.2,43560.0,220.370766,1.0069348127600555,12.433396674584323
0.42,5,1,4,62.4,55.0,1031,4.8,4.82,3.0,1.0,18720.0,26400.0,69.408,0.9958506224066389,7.712
1.04,5,1,3,61.7,57.0,5952,6.55,6.51,4.03,1.0,24865.100000000002,37335.0,171.841215,1.0061443932411673,10.58076923076923
0.4,3,3,5,63.1,56.0,895,4.68,4.7,2.96,1.0,18677.600000000002,26208.0,65.10816,0.9957446808510637,7.43108108108108
1.08,3,2,2,62.9,59.0,5018,6.44,6.53,4.08,1.0,25663.2,37996.0,171.57705600000003,0.9862174578866769,10.3071568627451
0.41,3,4,3,60.3,60.0,719,4.76,4.8,2.88,2.0,17366.399999999998,28559.999999999996,65.80224,0.9916666666666667,7.933333333333334
0.26,3,1,6,60.4,59.0,597,4.15,4.19,2.52,1.0,15220.8,24485.000000000004,43.81902000000001,0.9904534606205251,6.900198412698415
0.27,3,4,6,61.9,57.0,442,4.12,4.15,2.56,2.0,15846.4,23484.0,43.770880000000005,0.9927710843373493,6.678906250000001
0.55,5,1,3,60.9,57.0,1840,5.29,5.32,3.23,1.0,19670.7,30153.000000000004,90.901244,0.994360902255639,8.712941176470588
1.51,3,4,3,63.4,58.0,9664,7.19,7.3,4.59,2.0,29100.6,41702.00000000001,240.91533,0.9849315068493152,11.435076252723313
0.52,5,2,4,61.5,56.0,1694,5.2,5.18,3.19,1.0,19618.5,29120.0,85.92584,1.0038610038610039,8.443887147335424
0.32,5,4,5,61.7,55.0,828,4.43,4.39,2.72,2.0,16782.4,24364.999999999996,52.897743999999996,1.0091116173120729,7.149889705882352
0.33,4,5,6,62.4,60.0,854,4.42,4.39,2.75,2.0,17160.0,26520.0,53.36044999999999,1.0068337129840548,7.0559272727272715
1.01,5,3,3,62.3,55.0,4276,6.38,6.31,3.95,1.0,24608.5,35090.0,159.01830999999999,1.0110935023771792,10.19184810126582
0.5,3,1,3,60.6,59.0,1376,5.08,5.12,3.09,1.0,18725.399999999998,29972.000000000004,80.369664,0.9921875,8.417346278317153
0.55,3,4,5,62.0,57.0,1786,5.25,5.3,3.27,2.0,20274.0,29925.0,90.98774999999999,0.9905660377358491,8.509174311926605
1.09,5,5,3,62.5,56.0,5219,6.58,6.53,4.1,2.0,25625.0,36848.0,176.16634,1.007656967840735,10.479853658536587
0.63,3,4,6,62.3,55.0,2481,5.5,5.54,3.44,2.0,21431.199999999997,30250.0,104.8168,0.9927797833935018,8.857558139534884
1.22,3,3,3,63.1,58.0,6530,6.8,6.74,4.27,1.0,26943.699999999997,39440.0,195.70263999999997,1.0089020771513353,10.733489461358316
1.5,3,7,6,63.3,56.0,8391,7.18,7.29,4.58,2.0,28991.399999999998,40208.0,239.727276,0.9849108367626885,11.428427947598253
1.14,3,2,2,62.6,56.0,4915,6.63,6.69,4.17,1.0,26104.199999999997,37128.0,184.959099,0.9910313901345291,10.636618705035971
0.72,5,5,3,62.0,57.0,2361,5.73,5.76,3.56,2.0,22072.0,32661.0,117.49708800000002,0.9947916666666667,9.271011235955056
0.3,4,3,4,61.4,60.0,605,4.29,4.34,2.65,1.0,16270.999999999998,25739.999999999996,49.33929,0.988479262672811,7.02588679245283
0.71,3,2,4,63.4,61.0,2450,5.6,5.57,3.54,1.0,22443.600000000002,34160.0,110.41968,1.0053859964093357,8.811299435028248
0.4,4,2,7,61.4,59.0,1397,4.74,4.68,2.89,1.0,17744.6,27966.000000000004,64.109448,1.012820512820513,7.675847750865051
1.18,4,4,6,61.6,58.0,9137,6.77,6.8,4.18,2.0,25748.8,39266.0,192.43047999999996,0.9955882352941177,11.013397129186602
0.44,4,2,5,60.7,58.0,1238,4.91,4.88,2.97,1.0,18027.9,28478.000000000004,71.163576,1.0061475409836067,8.067609427609426
1.0,4,3,7,61.0,60.0,9901,6.43,6.39,3.91,1.0,23851.000000000004,38579.99999999999,160.652907,1.0062597809076683,10.508363171355498
0.42,4,5,7,62.0,58.0,1142,4.82,4.79,2.98,2.0,18476.0,27956.0,68.80164400000001,1.0062630480167014,7.74758389261745
0.41,5,2,5,62.0,55.0,1079,4.74,4.77,2.95,1.0,18290.0,26070.0,66.69891,0.9937106918238995,7.664338983050847
0.34,4,4,3,60.8,59.0,650,4.56,4.46,2.74,2.0,16659.2,26903.999999999996,55.725024,1.022421524663677,7.422481751824816
0.7,3,6,3,63.8,59.0,1890,5.56,5.6,3.56,2.0,22712.8,32804.0,110.84415999999999,0.9928571428571429,8.746067415730336
0.6,4,4,3,60.8,58.0,1286,5.44,5.39,3.29,2.0,20003.199999999997,31552.000000000004,96.468064,1.0092764378478665,8.912340425531914
1.01,5,4,4,61.6,57.0,6159,6.41,6.44,3.96,2.0,24393.600000000002,36537.0,163.470384,0.9953416149068323,10.424343434343434
0.23,4,3,6,61.3,59.0,445,3.94,3.99,2.43,1.0,14895.9,23246.0,38.201058,0.9874686716791979,6.469382716049383
0.3,5,4,5,62.5,57.0,776,4.32,4.29,2.69,2.0,16812.5,24624.0,49.853232000000006,1.006993006993007,6.889516728624536
1.0,2,2,3,59.3,61.0,4916,6.42,6.53,3.84,1.0,22771.199999999997,39162.0,160.982784,0.9831546707503828,10.91734375
2.06,4,5,2,62.6,58.0,12677,8.06,8.03,5.04,2.0,31550.4,46748.0,326.197872,1.0037359900373601,12.841626984126984
0.41,2,1,3,63.1,57.0,717,4.68,4.73,2.97,1.0,18740.7,26676.0,65.74510800000002,0.989429175475687,7.453333333333333
2.01,3,6,2,61.4,63.0,9781,8.19,7.96,4.96,2.0,30454.399999999998,51596.99999999999,323.35430399999996,1.028894472361809,13.143629032258064
1.14,4,6,4,62.8,60.0,5008,6.68,6.59,4.17,2.0,26187.6,40079.99999999999,183.568404,1.0136570561456753,10.556642685851319
1.23,5,3,4,61.7,57.0,9547,6.94,6.9,4.27,1.0,26345.9,39558.00000000001,204.47322,1.0057971014492755,11.214519906323186
0.23,3,3,6,61.2,58.0,530,3.96,3.98,2.43,1.0,14871.6,22968.0,38.298744,0.9949748743718593,6.485925925925925
1.51,5,4,2,62.3,56.0,9391,7.31,7.37,4.57,2.0,28471.100000000002,40935.99999999999,246.207379,0.9918588873812754,11.788774617067832
0.7,5,5,2,61.6,54.0,2110,5.71,5.75,3.53,2.0,21744.8,30833.999999999996,115.898725,0.9930434782608696,9.300991501416432
1.05,1,3,2,66.0,60.0,3615,6.3,6.22,4.13,1.0,27258.0,37800.0,161.83818,1.0128617363344052,9.488135593220338
0.9,3,6,5,63.5,57.0,3484,6.06,6.03,3.84,2.0,24384.0,34541.99999999999,140.320512,1.0049751243781093,9.516093750000001
0.54,5,4,5,60.1,57.0,1957,5.29,5.31,3.18,2.0,19111.800000000003,30153.000000000004,89.325882,0.9962335216572505,8.833301886792452
1.0,3,3,2,62.6,58.0,4081,6.31,6.37,3.97,1.0,24852.2,36597.99999999999,159.572959,0.9905808477237048,10.124609571788412
0.73,5,6,5,62.1,54.0,2167,5.77,5.8,3.59,2.0,22293.899999999998,31158.0,120.14293999999997,0.9948275862068965,9.322005571030639
2.0,4,6,4,60.7,60.0,16694,8.07,8.02,4.88,2.0,29621.600000000002,48420.00000000001,315.840432,1.0062344139650874,13.262581967213116
0.53,2,2,2,63.4,56.0,1141,5.16,5.18,3.28,1.0,20795.199999999997,28896.000000000004,87.670464,0.9961389961389963,8.149024390243904
0.31,5,4,4,62.0,57.0,698,4.37,4.34,2.7,2.0,16740.0,24909.0,51.207660000000004,1.0069124423963134,7.02437037037037
1.5,4,5,5,59.3,61.0,10584,7.53,7.47,4.45,2.0,26388.5,45933.00000000001,250.308495,1.0080321285140563,12.640247191011236
1.0,4,2,4,62.8,62.0,6272,6.29,6.26,3.94,1.0,24743.199999999997,38998.0,155.139076,1.0047923322683707,9.993756345177665
0.42,5,4,7,60.0,57.0,1235,4.86,4.84,2.91,2.0,17460.000000000004,27702.000000000004,68.45018400000001,1.0041322314049588,8.083298969072166
0.9,3,5,4,62.1,60.0,4064,6.11,6.2,3.82,2.0,23722.2,36660.0,144.70924000000002,0.9854838709677419,9.916753926701572
0.73,5,1,4,61.4,56.0,3528,5.78,5.81,3.56,1.0,21858.4,32368.0,119.551208,0.9948364888123925,9.433089887640449
1.01,4,2,2,60.6,58.0,4044,6.47,6.53,3.94,1.0,23876.4,37526.0,166.461454,0.9908116385911179,10.723121827411168
1.01,1,4,3,66.9,56.0,4102,6.15,6.22,4.14,2.0,27696.600000000002,34440.0,158.36741999999998,0.9887459807073956,9.239855072463769
0.63,4,2,8,60.3,62.0,2879,5.55,5.53,3.34,1.0,20140.199999999997,34410.0,102.50961,1.0036166365280288,9.189071856287425
0.35,5,3,7,60.6,56.0,994,4.58,4.59,2.78,1.0,16846.8,25648.0,58.44171599999999,0.9978213507625273,7.561942446043165
1.58,3,2,3,62.9,59.0,12844,7.38,7.43,4.66,1.0,29311.399999999998,43542.0,255.523644,0.9932705248990579,11.766824034334762
1.51,4,1,3,62.5,60.0,11760,7.27,7.23,4.54,1.0,28375.0,43620.0,238.631934,1.0055325034578146,11.577555066079295
0.23,3,5,6,62.6,56.0,431,3.92,3.95,2.46,2.0,15399.6,21952.0,38.09064,0.9924050632911392,6.294308943089431
0.46,5,6,6,61.4,57.0,1006,4.96,5.0,3.06,2.0,18788.399999999998,28271.999999999996,75.888,0.992,8.104575163398692
0.3,4,4,4,61.6,60.0,526,4.28,4.33,2.65,2.0,16324.0,25680.0,49.11086,0.9884526558891455,6.993358490566039
0.78,5,5,2,61.9,54.0,2012,5.89,5.85,3.63,2.0,22469.699999999997,31806.0,125.07709499999999,1.0068376068376068,9.49214876033058
2.02,1,7,2,64.6,55.0,9853,7.93,7.84,5.09,2.0,32881.399999999994,43615.0,316.45140799999996,1.0114795918367347,12.214381139489195
1.19,4,6,2,59.5,59.0,4498,6.95,6.89,4.12,2.0,24514.0,41005.0,197.28826,1.0087082728592163,11.622694174757282
1.0,1,1,3,65.9,54.0,4704,6.24,6.2,4.1,1.0,27019.0,33696.0,158.6208,1.0064516129032257,9.436097560975611
1.01,4,3,2,61.6,58.0,4416,6.39,6.4,3.94,1.0,24270.4,37062.0,161.13024000000001,0.9984374999999999,10.379695431472081
1.09,5,5,3,61.9,56.0,4871,6.64,6.61,4.1,2.0,25378.999999999996,37184.0,179.95064,1.004538577912254,10.704975609756099
0.59,5,3,3,62.0,57.0,1561,5.41,5.34,3.33,1.0,20646.0,30837.0,96.201702,1.0131086142322099,8.675495495495495
0.32,5,2,7,62.5,56.0,814,4.38,4.42,2.75,1.0,17187.5,24528.0,53.2389,0.9909502262443439,7.039854545454546
0.26,2,3,5,62.5,56.0,373,4.06,4.1,2.55,1.0,15937.5,22736.0,42.44729999999999,0.9902439024390244,6.5278431372549015
0.84,3,1,5,60.6,57.0,4443,6.06,6.15,3.7,1.0,22422.000000000004,34541.99999999999,137.8953,0.9853658536585365,10.072702702702701
0.95,4,3,2,58.4,57.0,2867,6.49,6.41,3.77,1.0,22016.8,36993.0,156.835393,1.0124804992199687,11.034721485411142
0.33,4,2,6,61.3,59.0,741,4.44,4.47,2.73,1.0,16734.899999999998,26196.000000000004,54.181764,0.993288590604027,7.2698901098901105
0.25,5,4,7,62.6,56.0,582,4.01,4.05,2.52,2.0,15775.2,22456.0,40.92605999999999,0.9901234567901235,6.444642857142856
0.31,5,2,6,61.0,56.0,1046,4.43,4.39,2.69,1.0,16409.0,24808.0,52.31431299999999,1.0091116173120729,7.229628252788103
0.5,3,4,3,60.0,63.0,1197,5.06,5.1,3.05,2.0,18300.0,31877.999999999996,78.7083,0.9921568627450981,8.460983606557377
1.0,4,1,2,61.6,58.0,4626,6.45,6.37,3.95,1.0,24332.000000000004,37410.0,162.291675,1.012558869701727,10.401645569620253
0.4,5,3,6,61.7,56.0,1163,4.74,4.72,2.92,1.0,18016.4,26544.0,65.328576,1.0042372881355932,7.661917808219179
0.41,5,3,4,60.8,56.0,863,4.8,4.81,2.92,1.0,17753.6,26880.0,67.41695999999999,0.997920997920998,7.906849315068492
0.61,4,3,6,59.7,58.0,2392,5.56,5.53,3.31,1.0,19760.7,32247.999999999996,101.771908,1.0054249547920433,9.289063444108761
0.81,5,2,3,62.4,57.0,3109,5.92,5.97,3.71,1.0,23150.399999999998,33744.0,131.120304,0.9916247906197655,9.526253369272236
0.32,5,4,4,59.8,57.0,561,4.43,4.46,2.66,2.0,15906.800000000001,25251.0,52.555748,0.9932735426008968,7.427744360902255
0.56,5,4,5,60.8,55.0,1837,5.34,5.36,3.25,2.0,19760.0,29370.0,93.0228,0.9962686567164178,8.806892307692308
0.5,3,5,5,62.5,58.0,1410,5.04,5.1,3.17,2.0,19812.5,29232.0,81.48167999999998,0.9882352941176471,8.108517350157728
0.31,4,4,4,62.2,59.0,544,4.3,4.35,2.69,2.0,16731.800000000003,25370.0,50.316449999999996,0.9885057471264368,6.953531598513011
0.38,5,1,2,61.1,56.0,633,4.65,4.71,2.86,1.0,17474.600000000002,26040.000000000004,62.638290000000005,0.9872611464968154,7.657867132867134
0.27,2,2,5,57.5,63.0,377,4.24,4.28,2.45,1.0,14087.5,26712.0,44.460640000000005,0.9906542056074766,7.407020408163265
0.79,5,3,3,62.0,55.0,3081,5.93,5.95,3.68,1.0,22816.0,32614.999999999996,129.84328,0.9966386554621848,9.587907608695652
1.0,3,3,4,62.9,59.0,5929,6.3,6.33,3.97,1.0,24971.3,37170.0,158.31963,0.995260663507109,10.045088161209067
1.0,4,2,2,62.2,59.0,4390,6.38,6.35,3.96,1.0,24631.2,37642.0,160.43148,1.004724409448819,10.230555555555554
0.7,5,3,7,61.0,56.0,4951,5.72,5.75,3.5,1.0,21350.0,32032.0,115.11500000000001,0.9947826086956522,9.397142857142857
0.58,5,1,5,61.4,57.0,2067,5.41,5.34,3.3,1.0,20261.999999999996,30837.0,95.33501999999999,1.0131086142322099,8.754363636363637
0.72,4,7,3,60.4,61.0,1579,5.87,5.82,3.53,2.0,21321.199999999997,35807.0,120.596802,1.0085910652920962,9.67801699716714
0.54,5,1,6,61.3,56.0,2671,5.22,5.26,3.21,1.0,19677.3,29232.0,88.13761199999999,0.9923954372623575,8.553644859813083
0.73,5,4,7,61.3,56.0,3667,5.79,5.82,3.56,2.0,21822.8,32424.0,119.964168,0.9948453608247422,9.46567415730337
0.31,4,6,3,62.3,58.0,537,4.38,4.35,2.72,2.0,16945.600000000002,25404.0,51.82416,1.006896551724138,7.004779411764704
0.43,4,1,3,60.1,58.0,830,4.89,4.93,2.95,1.0,17729.5,28362.0,71.117715,0.9918864097363083,8.172101694915254
0.3,5,5,8,61.8,55.0,1013,4.31,4.3,2.66,2.0,16438.8,23705.0,49.297779999999996,1.0023255813953489,6.967293233082706
0.54,5,4,6,61.4,55.0,1985,5.22,5.3,3.23,2.0,19832.2,28709.999999999996,89.36117999999999,0.9849056603773585,8.565325077399379
0.41,3,2,6,63.1,58.0,1133,4.75,4.72,2.99,1.0,18866.9,27550.0,67.0358,1.00635593220339,7.498327759197323
1.13,5,2,6,61.4,57.0,11115,6.69,6.74,4.12,1.0,25296.8,38133.00000000001,185.77327200000002,0.9925816023738873,10.944320388349515
0.39,2,2,6,61.5,61.0,943,4.73,4.74,2.91,1.0,17896.5,28853.000000000004,65.24278200000002,0.9978902953586498,7.704536082474228
0.7,2,5,4,59.7,57.0,2347,5.75,5.8,3.45,2.0,20596.500000000004,32775.0,115.0575,0.9913793103448276,9.666666666666666
1.51,3,3,6,63.1,56.0,17317,7.32,7.26,4.6,1.0,29026.0,40992.0,244.45871999999997,1.0082644628099173,11.552869565217392
2.0,4,3,3,62.6,59.0,18493,8.1,8.04,5.05,1.0,31613.0,47790.0,328.8762,1.0074626865671643,12.895841584158415
0.71,5,2,7,62.3,55.0,4231,5.68,5.72,3.55,1.0,22116.5,31239.999999999996,115.33807999999998,0.993006993006993,9.152
0.74,5,3,5,61.7,56.0,3170,5.83,5.78,3.58,1.0,22088.600000000002,32648.0,120.63669200000001,1.008650519031142,9.41268156424581
1.21,1,2,2,65.6,59.0,4926,6.62,6.56,4.32,1.0,28339.2,39058.0,187.605504,1.0091463414634148,10.052592592592593
0.36,4,2,4,62.0,58.0,1013,4.56,4.54,2.82,1.0,17484.0,26447.999999999996,58.38076799999999,1.0044052863436121,7.34127659574468
0.57,5,3,4,60.7,56.0,2096,5.37,5.41,3.27,1.0,19848.9,30072.000000000004,94.999059,0.9926062846580407,8.884311926605506
0.9,5,5,4,62.5,53.0,4369,6.17,6.22,3.87,2.0,24187.5,32701.0,148.52053800000002,0.9919614147909969,9.916640826873385
0.53,5,1,4,62.6,56.0,1956,5.18,5.14,3.23,1.0,20219.8,29008.0,85.99939599999999,1.0077821011673151,8.243095975232198
